	IDNCASE	ALIEN_CITY	ALIEN_STATE	NAT	LANG	CUSTODY	SITE_TYPE	E_28_DATE	ATTY_NBR	CASE_TYPE	UPDATE_SITE	LATEST_HEARING	LATEST_TIME	LATEST_CAL_TYPE	UP_BOND_DATE	UP_BOND_RSN	CORRECTIONAL_FAC	RELEASE_MONTH	RELEASE_YEAR	INMATE_HOUSING	DATE_OF_ENTRY	C_ASY_TYPE	C_BIRTHDATE	C_RELEASE_DATE	UPDATED_CITY	UPDATED_STATE	ADDRESS_CHANGEDON	ZBOND_MRG_FLAG	GENDER	DATE_DETAINED	DATE_RELEASED	LPR	DETENTION_DATE	DETENTION_LOCATION	DCO_LOCATION	DETENTION_FACILITY_TYPE	CASEPRIORITY_CODE	IDNPROCEEDING	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY_right	CASE_TYPE_right	NAT_right	LANG_right	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC_right	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED_right	DATE_RELEASED_right
4966	8814911	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-04-04 00:00:00.000	1230.0	M							2019-02-21 00:00:00.000		2/2016						M			0.0						8550599	2019-02-21 00:00:00.000	2019-03-15 00:00:00.000	SND	SYP	SS2						2019-04-04 00:00:00.000	1230.0	O	T						2019-05-09 00:00:00.000	Y			2019-06-10 00:00:00.000		N	RMV	HL	SP			N		0.0		
4967	8815216		CA	GT	SP	N	I			RMV	SND	2019-04-05 00:00:00.000	1230.0	M							2019-02-21 00:00:00.000		11/1990						M									8551022	2019-02-21 00:00:00.000		SND	SYP	SS2						2019-04-05 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4968	8815217	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-02-21 00:00:00.000		5/1995						M									8551023	2019-02-22 00:00:00.000	2019-02-22 00:00:00.000	SND	SYP	SS2						2019-04-05 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4969	8815218	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-02-21 00:00:00.000		10/1982						F									8551024	2019-02-22 00:00:00.000	2019-03-27 00:00:00.000	SND	SYP	SS2						2019-04-05 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
4970	8815219	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-07-25 00:00:00.000	1230.0	M							2019-02-21 00:00:00.000		7/1976						F									8551025	2019-02-22 00:00:00.000	2019-03-28 00:00:00.000	SND	SYP	SS2						2019-04-05 00:00:00.000	1230.0														N	RMV	ES	SP			N		0.0		
4971	8896094	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-04-18 00:00:00.000		1/1980						M									8664812	2019-04-22 00:00:00.000	2019-05-15 00:00:00.000	SND	CIX	CAB						2019-06-04 00:00:00.000	1230.0	O	T						2019-06-04 00:00:00.000	Y			2019-07-05 00:00:00.000		N	RMV	GT	SP			N		0.0		
4972	8896121	See Remarks	FA	GT	SP	N	I			RMV	SND										2019-04-18 00:00:00.000		10/2004						M									8664848	2019-04-22 00:00:00.000	2019-05-15 00:00:00.000	SND	CIX	CAB						2019-06-04 00:00:00.000	1230.0	O	T						2019-06-04 00:00:00.000	Y			2019-07-05 00:00:00.000		N	RMV	GT	SP			N		0.0		
4973	8994289	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		9/1978						M									8794403	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4974	8994290			GT	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		6/2011						M									8794404	2019-06-23 00:00:00.000		ELP	ENP							2019-07-30 00:00:00.000	1300.0															RMV	GT	SP							
4975	8994291			GT	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		10/2013						M									8794405	2019-06-23 00:00:00.000		ELP	ENP							2019-07-30 00:00:00.000	1300.0															RMV	GT	SP							
4976	8994292	See Remarks	FA	CU	SP	N	I			RMV	SND	2019-12-03 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		7/1988						M									8794406	2019-06-23 00:00:00.000		SND	SYP	LOC						2019-12-03 00:00:00.000	1230.0														N	RMV	CU	SP			N		0.0		
4977	8994293	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		12/1977						M									8794407	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4978	8994294	See Remarks	FA	CU	SP	N	I			RMV	SND	2019-11-21 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		7/1980						M									8794408	2019-06-23 00:00:00.000		SND	SYP	JDV						2019-11-21 00:00:00.000	1230.0														N	RMV	CU	SP			N		0.0		
4979	8994295	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		11/2012						M									8794409	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4980	8994296	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		6/1991						F									8794410	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4981	8994297	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		1/2011						M									8794411	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4982	8994298	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		8/1972						M									8794412	2019-06-23 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4983	8994299	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		2/2013						M									8794413	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4984	8994300	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		12/2015						M									8794414	2019-06-23 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4985	8994301	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		5/2002						F									8794415	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4986	8994302	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		5/2012						M									8794416	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4987	8994303	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		6/1982						M									8794417	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4988	8994304	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		12/2007						M									8794418	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
4989	8994306	See Remarks	FA	NU	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		4/1985						M									8794420	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	NU	SP			N		0.0		
4990	8896199	See Remarks	FA	ES	SP	N	I			RMV	SND	2019-05-09 00:00:00.000	1230.0	M							2019-04-18 00:00:00.000		1/1971						F									8664947	2019-04-23 00:00:00.000	2019-05-09 00:00:00.000	SND	CIX	JCL						2019-05-09 00:00:00.000	1230.0	O	T						2019-06-26 00:00:00.000	Y			2019-07-26 00:00:00.000		N	RMV	ES	SP			N		0.0		
4991	8895925	See Remarks	FA	HO	SP	N	I			RMV	SND										2019-04-22 00:00:00.000		2/1974						M									8664587	2019-04-23 00:00:00.000	2019-06-04 00:00:00.000	SND	SYP	PSL						2019-06-12 00:00:00.000	1230.0	O	T						2019-06-12 00:00:00.000	N			2019-07-12 00:00:00.000		N	RMV	HO	SP			N		0.0		
4992	8895940	See Remarks	FA	ES	SP	N	I			RMV	SND										2019-04-22 00:00:00.000		11/1999						M			0.0						8664604	2019-04-23 00:00:00.000	2019-06-18 23:06:28.600	SND	SYP	JCL						2019-06-27 00:00:00.000	1230.0	O	T				I		2019-06-27 00:00:00.000	Y			2019-07-29 00:00:00.000		N	RMV	ES	SP			N		0.0		
4993	8994307	See Remarks	FA	NU	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		10/1988						F									8794421	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	NU	SP			N		0.0		
4994	8994308	See Remarks	FA	NU	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		11/2010						F									8794422	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	NU	SP			N		0.0		
4995	8994310	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		12/1982						M									8794424	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4996	8994311	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		6/2003						F									8794425	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4997	8994313	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		7/1986						F									8794427	2019-06-23 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4998	8994314	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		7/2013						M									8794428	2019-06-23 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
4999	8994315	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-19 00:00:00.000		6/2017						F									8794429	2019-06-23 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
5000	8994316	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		3/1981						F									8794430	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5001	8994317	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		4/2008						F									8794431	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5002	8994318	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-03 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		6/1996						F									8794432	2019-06-23 00:00:00.000		SND	SYP	LOC						2019-12-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
5003	8994319	See Remarks	FA	GT	SP	N	I			RMV	SND	2019-12-03 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		6/2015						F									8794433	2019-06-23 00:00:00.000		SND	SYP	LOC						2019-12-03 00:00:00.000	1230.0														N	RMV	GT	SP			N		0.0		
5004	8994320	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		12/1986						F									8794434	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5005	8994321	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		7/2009						F									8794435	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5006	8994322	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-26 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		3/2007						M									8794436	2019-06-23 00:00:00.000		SND	SYP	CAB						2019-11-26 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5007	8994323	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-21 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		1/1981						M									8794437	2019-06-23 00:00:00.000		SND	SYP	JDV						2019-11-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5008	8994324	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-11-21 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		7/2010						M									8794438	2019-06-23 00:00:00.000		SND	SYP	JDV						2019-11-21 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5009	8994325	See Remarks	FA	CU	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		5/1985						M									8794439	2019-06-23 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	CU	SP			N		0.0		
5010	8994326			GT	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		2/1992						M									8794440	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	GT	SP							
5011	8994327			GT	SP		0			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		7/1997						M									8794447	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0															RMV	GT	SP							
5012	8994328	See Remarks	FA	GB	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		1/2000						M									8794448	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0														N	RMV	GB	SP			N		0.0		
5013	8994329			CU	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		9/1990						M									8794449	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	CU	SP							
5014	8994330			CU	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		1/1997						F									8794452	2019-06-23 00:00:00.000		ELP	ENP							2019-07-30 00:00:00.000	1300.0															RMV	CU	SP							
5015	8994331	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		1/1985						M									8794453	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
5016	8994332	See Remarks	FA	HO	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		9/2008						M									8794454	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
5017	8994333	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		2/1993						F									8794455	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5018	8994334	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		8/2014						F									8794456	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5019	8994335	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		2/1983						F									8794457	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5020	8994336	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		12/2008						F									8794458	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5021	8994337	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		10/1973						F									8794459	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5022	8994338	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		5/2008						F									8794460	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5023	8994339	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		4/2017						M									8794461	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5024	8994340	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		8/2004						M									8794462	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5025	8994384	See Remarks	FA	ES	SP	N	I			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		4/1982						F									8794519	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
5026	8994385			EC	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M									10/1991						M									8794521	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0															RMV	EC	SP							
5027	8994386			GT	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-09 00:00:00.000		6/2005						F									8794523	2019-06-23 00:00:00.000		ELP	ENP							2019-08-01 00:00:00.000	1300.0															RMV	GT	SP							
5028	8994388			GT	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-09 00:00:00.000		7/2010						M									8794526	2019-06-23 00:00:00.000		ELP	ENP							2019-08-01 00:00:00.000	1300.0															RMV	GT	SP							
5029	8994389			GT	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-09 00:00:00.000		12/2000						0									8794528	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	GT	SP							
5030	8994390	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		7/1999						M									8794531	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5031	8994391			HO	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M									10/2000						F									8794532	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	HO	SP							
5032	8994392			ES	SP		0			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-20 00:00:00.000		3/2000						F									8794534	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0															RMV	ES	SP							
5033	8994393			HO	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		2/1998						F									8794535	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0															RMV	HO	SP							
5034	8994395			HO	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		11/2016						F									8794538	2019-06-23 00:00:00.000		ELP	ENP							2019-08-01 00:00:00.000	1300.0															RMV	HO	SP							
5035	8994396			GT	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M									6/2001						F									8794539	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	GT	SP							
5036	8994398			HO	SP		0			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M									9/1992						F									8794542	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0															RMV	HO	SP							
5037	8994399			ES	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M									1/1997						F									8794544	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0															RMV	ES	SP							
5038	8994402			HO	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-21 00:00:00.000		11/1985						F									8794547	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	HO	SP							
5039	8994403			EC	SP		0			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-23 00:00:00.000		4/1975						M									8794548	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0															RMV	EC	SP							
5040	8994404			HO	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		2/1982						F									8794549	2019-06-23 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	1300.0															RMV	HO	SP							
5041	8994405	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-11 00:00:00.000	1230.0	M							2019-06-20 00:00:00.000		6/1985						M									8794550	2019-06-23 00:00:00.000		SND	SYP	PSL						2019-12-11 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5042	8994406			HO	SP		0			RMV	ELP	2019-08-01 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		1/2011						0									8794551	2019-06-23 00:00:00.000		ELP	ENP							2019-08-01 00:00:00.000	1300.0															RMV	HO	SP							
5043	8994408			HO	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		4/1978						F									8794553	2019-06-23 00:00:00.000		ELP	ENP	GRG						2019-07-30 00:00:00.000	1300.0															RMV	HO	SP							
5044	8994409			HO	SP		0			RMV	ELP	2019-07-30 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		11/2006						M									8794554	2019-06-23 00:00:00.000		ELP	ENP							2019-07-30 00:00:00.000	1300.0															RMV	HO	SP							
5045	8994411			HO	SP		0			RMV	ELP	2019-08-23 00:00:00.000	1300.0	M							2019-06-22 00:00:00.000		12/1985						F									8794556	2019-06-23 00:00:00.000		ELP	ENP	RSH						2019-08-23 00:00:00.000	1300.0															RMV	HO	SP							
5046	8895953	See Remarks	FA	ES	SP	N	I			RMV	SND										2019-04-22 00:00:00.000		11/1962						F									8664618	2019-04-23 00:00:00.000	2019-06-04 00:00:00.000	SND	CIX	BAR						2019-06-10 00:00:00.000	1230.0	O	T				I		2019-06-10 00:00:00.000	N			2019-07-10 00:00:00.000		N	RMV	ES	SP			N		0.0		
5047	8895960	See Remarks	FA	ES	SP	N	I			RMV	SND										2019-04-22 00:00:00.000		4/2005						M									8664629	2019-04-23 00:00:00.000	2019-06-04 00:00:00.000	SND	CIX	BAR						2019-06-10 00:00:00.000	1230.0	O	T				I		2019-06-10 00:00:00.000	N			2019-07-10 00:00:00.000		N	RMV	ES	SP			N		0.0		
5048	8896945	See Remarks	FA	HO	SP	N	I	2019-05-21 00:00:00.000	0.0	RMV	ELP	2019-07-23 00:00:00.000	1300.0	M							2019-04-22 00:00:00.000		12/2013						M									8665980	2019-04-23 00:00:00.000	2019-05-14 00:00:00.000	ELP	ENP	NHB						2019-05-30 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
5049	8998281			HO	SP		0			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		5/1975						M									8799645	2019-06-25 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0															RMV	HO	SP							
5050	8998285			HO	SP		0			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		6/1977						F									8799649	2019-06-25 00:00:00.000		SND	SYP							2019-12-04 00:00:00.000	1230.0															RMV	HO	SP							
5051	8998287			HO	SP		0			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-22 00:00:00.000		5/2002						M									8799651	2019-06-25 00:00:00.000		SND	SYP							2019-12-04 00:00:00.000	1230.0															RMV	HO	SP							
5052	8998298	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		6/1984						F									8799666	2019-06-25 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5053	8998302	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-02 00:00:00.000	1230.0	M							2019-06-21 00:00:00.000		4/2009						F									8799670	2019-06-25 00:00:00.000		SND	SYP	JLR						2019-12-02 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
5054	8998307	See Remarks	FA	HO	SP	N	I			RMV	SND	2019-12-04 00:00:00.000	1230.0	M							2019-06-23 00:00:00.000		4/1998						F									8799676	2019-06-25 00:00:00.000		SND	SYP	SS2						2019-12-04 00:00:00.000	1230.0														N	RMV	HO	SP			N		0.0		
